,date,/m/0sghvky,/m/062zn4b,/m/0110nff9,/m/0115c2x3,/m/0125zrjx,/g/11b6sn2_vh,/m/010b8p1w,/m/0wrshm2,/m/0128rxy6,/m/025tlkg,/m/0c03gcc,/m/0_4654w,/m/010kk6fr,/m/0110gltf,/g/11bxtmf295,/m/0w17g_l,/g/11b726t1bj,/g/11b67yc985,/m/0114jq6n,/g/1pwf7_9rd,/m/0134v4hd,/g/11btymdphw,/m/0hxxbp3,/m/0y4m_xb,/g/11b6wqp7vs,/m/01312b52,/g/11b7ltkhwf,/m/011djb5_,/g/11b7v4vnqj,/g/11bwdrvq0t,/m/0139_bjm,/g/11bc95kg2q,/m/010vzxsl,/m/01370796,/g/11bv7yy9c_,/g/11c3mqbys6,/m/0130x37n,/m/0134tnd3,/m/0wkd2g3,/m/0n4n1y_,/m/0134tnny,/m/0q59sqk,/m/0134twz5,/g/11b6dbfgl9,/g/11b6v7j7y9,/m/0120xy4n,/m/012gbh3x,/m/012zz961,/m/01262msv,/m/0n1091p,/m/0b_rqq,/m/0w0l3pk,/g/11bw1h1tpf,/m/012tw04f,/g/11b6_84bg3,/m/012vxtd6,/m/011sr4g7,/m/011f270n,/m/013bl5zr,/g/11b7hl4kd9,/m/012wh_q6,/m/0gy21hq,/m/0gy2yyb,/m/010h36_n,/m/0123kmw8,/m/011jpln_,/m/010rjwt2,/m/0120x8kk,/m/012zwd4y,/g/11bw39tt4t,/m/0_l41lm,/m/0_yn8p1,/m/012vqmjc,/m/012mchyz,/m/011jhj8r,/m/0dk12pb,/m/09gcrsw,/m/0_r_hrm,/m/0tkfdvb,/g/11b8_2nvnq,/m/0138mzb9,/m/0126955n,/m/04ylb8d,/g/11bwh931lh,/m/0hz0123,/m/0115rgmz,/m/0131bh19,/m/0nfnhrv,/m/0120_5rg,/m/011v5mbr,/g/11b7ck8r7s,/m/0x2b7t5,/g/11b6pr8_4f,/g/11b8cfr_ds,/m/012dwdjr,/m/0p8xf5w,/m/010qw4zb,/g/11bw6qksy0,/g/11bydp_jrs,/m/0zwqnxs,/m/0y5297q,/m/013d5zl6,/m/012nlb0j,/g/12lr2z_p0,/g/11btqnjr6n,/g/11b7k3tft3,/g/11bwnd3yzf,/g/11bwn3z58n,/m/012n9rw5,/g/11b6b4yz64,/g/11c3rp7v6c,/m/012nggw2,/m/0v_724j,/g/11b6s_zq9p,/g/11bwncytx6,/g/11b73tckd8,/m/01311xrt,/m/012w4c6m,/m/0134tnr7,/g/11b7r62z78,/m/012n8g9g,/m/013b39y0,/g/11bxwq22r7,/g/11byvnvr5n,/m/0128wgcr,/m/012vtv_y,/g/11bw3gvhcp,/g/11bvg2c8y5,/m/0v_c362,/m/0kvhzqd,/m/0139v3ty,/g/11bwpzpcl4,/m/0dlq2w,/g/11byb3r3l1,/g/11bcdl5pv2,/m/0136zq6v,/g/11bw4xsqgn,/g/11bw1gxjy2,/m/012847wq,/m/0h273t4,/m/0_s43rl,/m/0nh4pw1,/m/09vthq4,/g/11btt6x2n7,/g/11bwq980v7,/g/11bw61q223,/m/0133dmyj,/m/0123lql3,/g/11clhpwx0k,/m/0_v9g9k
70,2016-02-09,16.86172455905815,377.7026301229026,47.212828765362815,23.606414382681407,70.81924314804424,25.96705582094955,51.9341116418991,51.9341116418991,25.96705582094955,6.833435742355144,34.16717871177573,34.16717871177573,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,27.000404640525204,0.0,9.000134880175068,6.000089920116713,18.000269760350136,0.0,0.0,4.9181064918989446,0.0,2.4590532459494723,4.9181064918989446,22.13147921354525,0.0,0.0,5.532869803386314,0.0,0.0,4.814315283466012,4.814315283466012,49.063536638852156,4.460321512622922,0.0,26.761929075737534,14.748796468406464,0.0,0.0,22.123194702609702,40.96887907890685,30.726659309180132,40.96887907890685,0.0,40.96887907890685,40.96887907890685,10.242219769726713,20.484439539453426,11.748428559392405,11.748428559392405,7.832285706261604,39.16142853130802,6.265828565009284,9.398742847513924,3.132914282504642,0.0,2.4123439975285743,2.4123439975285743,0.0,57.896255940685776,0.0,21.409552978066095,0.0,0.0,28.20853264001952,4.339774252310695,8.67954850462139,0.0,2.2464713776667127,0.0,24.71118515433384,6.739414133000138,0.0,0.0,2.751927437641723,0.0,1.1746031746031744,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2016-02-10,16.86172455905815,448.5218732709468,23.606414382681407,0.0,47.212828765362815,25.96705582094955,51.9341116418991,51.9341116418991,25.96705582094955,6.833435742355144,27.333742969420577,20.500307227065434,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,27.000404640525204,0.0,9.000134880175068,0.0,18.000269760350136,0.0,24.00035968046685,2.4590532459494723,2.4590532459494723,0.0,2.4590532459494723,16.598609410158936,0.0,0.0,5.532869803386314,0.0,0.0,4.814315283466012,4.814315283466012,49.063536638852156,4.460321512622922,0.0,22.301607563114615,22.123194702609702,0.0,0.0,11.061597351304851,30.726659309180132,30.726659309180132,40.96887907890685,0.0,81.9377581578137,40.96887907890685,10.242219769726713,10.242219769726713,7.832285706261604,11.748428559392405,7.832285706261604,39.16142853130802,6.265828565009284,3.132914282504642,0.0,0.0,4.824687995057149,2.4123439975285743,0.0,55.48391194315722,0.0,21.409552978066095,0.0,0.0,26.038645513864175,8.67954850462139,8.67954850462139,0.0,4.4929427553334245,0.0,26.957656532000552,8.985885510666849,0.0,0.0,2.751927437641723,0.0,1.1746031746031744,1.1746031746031744,1.1746031746031744,0.0,1.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2016-02-11,16.86172455905815,708.1924314804422,23.606414382681407,0.0,47.212828765362815,0.0,51.9341116418991,129.83527910474774,25.96705582094955,13.666871484710288,34.16717871177573,20.500307227065434,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,27.000404640525204,0.0,9.000134880175068,0.0,18.000269760350136,0.0,36.00053952070027,2.4590532459494723,2.4590532459494723,2.4590532459494723,4.9181064918989446,16.598609410158936,0.0,0.0,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,75.8254657145897,4.460321512622922,4.460321512622922,17.84128605049169,18.435995585508078,0.0,0.0,3.687199117101617,30.726659309180132,30.726659309180132,40.96887907890685,0.0,102.42219769726714,30.72665930918014,10.242219769726713,20.484439539453426,7.832285706261604,15.664571412523207,7.832285706261604,31.32914282504641,6.265828565009284,3.132914282504642,0.0,0.0,2.4123439975285743,4.824687995057149,0.0,60.30859993821435,0.0,21.409552978066095,0.0,0.0,26.038645513864175,6.509661378466044,8.67954850462139,0.0,4.4929427553334245,0.0,26.957656532000552,6.739414133000138,30.27120181405895,0.0,24.76734693877551,0.0,2.3492063492063493,1.1746031746031744,1.1746031746031744,0.0,1.0,0.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2016-02-12,16.86172455905815,1628.842592405017,23.606414382681407,0.0,47.212828765362815,0.0,77.90116746284865,155.8023349256973,25.96705582094955,13.666871484710288,54.66748593884115,20.500307227065434,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,36.00053952070027,0.0,9.000134880175068,0.0,18.000269760350136,0.0,24.00035968046685,4.9181064918989446,2.4590532459494723,2.4590532459494723,4.9181064918989446,11.065739606772627,0.0,0.0,5.532869803386314,0.0,0.0,4.814315283466012,4.814315283466012,173.952538992294,4.460321512622922,13.380964537868767,26.761929075737534,25.81039381971132,0.0,0.0,3.687199117101617,61.45331861836027,30.726659309180132,61.45331861836027,0.0,163.8755163156274,51.21109884863357,10.242219769726713,20.484439539453426,7.832285706261604,23.49685711878481,7.832285706261604,50.90985709070043,6.265828565009284,3.132914282504642,3.132914282504642,0.0,2.4123439975285743,4.824687995057149,0.0,106.14313589125727,0.0,21.409552978066095,5.352388244516524,0.0,26.038645513864175,8.67954850462139,10.849435630776737,0.0,6.739414133000138,2.2464713776667127,40.436484798000826,8.985885510666849,19.263492063492066,0.0,30.27120181405895,0.0,1.1746031746031744,1.1746031746031744,0.0,1.1746031746031744,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2016-02-13,16.86172455905815,2313.4286095027787,23.606414382681407,23.606414382681407,47.212828765362815,0.0,181.76939074664685,103.8682232837982,25.96705582094955,20.500307227065434,123.00184336239259,20.500307227065434,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,72.00107904140054,0.0,9.000134880175068,6.000089920116713,24.00035968046685,0.0,24.00035968046685,7.377159737848418,2.4590532459494723,2.4590532459494723,7.377159737848418,16.598609410158936,5.532869803386314,5.532869803386314,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,267.61929075737544,8.920643025245845,13.380964537868767,40.14289361360631,29.49759293681293,0.0,0.0,3.687199117101617,102.42219769726714,61.45331861836027,122.90663723672054,0.0,215.086615164261,81.9377581578137,10.242219769726713,20.484439539453426,7.832285706261604,31.32914282504641,15.664571412523207,86.15514276887764,9.398742847513924,6.265828565009284,3.132914282504642,0.0,7.237031992585722,7.237031992585722,0.0,188.16283180722883,0.0,32.11432946709915,5.352388244516524,0.0,43.397742523106956,8.67954850462139,15.189209883087432,0.0,11.232356888333564,2.2464713776667127,69.6406127076681,11.232356888333564,11.007709750566892,0.0,27.519274376417236,0.0,1.1746031746031744,1.1746031746031744,0.0,1.1746031746031744,1.0,0.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2016-02-14,16.86172455905815,2360.641438268141,23.606414382681407,0.0,70.81924314804424,0.0,207.7364465675964,103.8682232837982,51.9341116418991,27.333742969420577,136.6687148471029,20.500307227065434,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,90.00134880175068,0.0,9.000134880175068,6.000089920116713,36.00053952070027,6.000089920116713,18.000269760350136,14.754319475696835,2.4590532459494723,2.4590532459494723,12.29526622974736,16.598609410158936,11.065739606772627,11.065739606772627,11.065739606772627,4.814315283466012,0.0,4.814315283466012,4.814315283466012,294.38121983311294,4.460321512622922,13.380964537868767,49.063536638852156,36.871991171016155,0.0,0.0,3.687199117101617,112.66441746699385,81.9377581578137,143.39107677617397,0.0,215.086615164261,92.17997792754039,20.484439539453426,20.484439539453426,3.916142853130802,27.412999971915607,15.664571412523207,93.98742847513924,9.398742847513924,6.265828565009284,3.132914282504642,0.0,7.237031992585722,7.237031992585722,0.0,207.46158378745739,0.0,32.11432946709915,0.0,0.0,47.73751677541765,13.019322756932088,13.019322756932088,0.0,8.985885510666849,4.4929427553334245,80.87296959600167,13.478828266000276,13.759637188208616,0.0,16.51156462585034,0.0,2.3492063492063493,1.1746031746031744,1.1746031746031744,1.1746031746031744,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2016-02-15,16.86172455905815,1770.4810787011056,23.606414382681407,0.0,70.81924314804424,0.0,129.83527910474774,103.8682232837982,25.96705582094955,34.16717871177573,102.50153613532714,20.500307227065434,6.833435742355144,8.000119893488947,0.0,4.000059946744473,0.0,9.000134880175068,54.00080928105041,0.0,9.000134880175068,6.000089920116713,84.00125888163399,6.000089920116713,18.000269760350136,7.377159737848418,2.4590532459494723,2.4590532459494723,14.754319475696835,11.065739606772627,11.065739606772627,5.532869803386314,11.065739606772627,4.814315283466012,0.0,4.814315283466012,4.814315283466012,165.03189596704814,4.460321512622922,17.84128605049169,31.222250588360463,33.18479205391455,0.0,0.0,3.687199117101617,71.69553838808699,40.96887907890685,81.9377581578137,0.0,122.90663723672056,51.21109884863357,20.484439539453426,20.484439539453426,7.832285706261604,31.32914282504641,11.748428559392405,46.99371423756962,9.398742847513924,3.132914282504642,3.132914282504642,0.0,7.237031992585722,4.824687995057149,0.0,103.73079189372869,0.0,26.76194122258262,5.352388244516524,0.0,28.20853264001952,8.67954850462139,13.019322756932088,0.0,8.985885510666849,4.4929427553334245,47.175898931000965,11.232356888333564,13.759637188208616,0.0,16.51156462585034,0.0,2.3492063492063493,1.1746031746031744,0.0,1.1746031746031744,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2016-02-16,16.86172455905815,1085.8950616033446,0.0,0.0,47.212828765362815,0.0,77.90116746284865,103.8682232837982,25.96705582094955,13.666871484710288,41.00061445413087,13.666871484710288,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,27.000404640525204,0.0,9.000134880175068,6.000089920116713,42.000629440816994,60.00089920116714,12.000179840233425,4.9181064918989446,2.4590532459494723,2.4590532459494723,12.29526622974736,11.065739606772627,11.065739606772627,0.0,5.532869803386314,4.814315283466012,0.0,4.814315283466012,4.814315283466012,80.28578722721262,4.460321512622922,13.380964537868767,17.84128605049169,33.18479205391455,0.0,0.0,3.687199117101617,40.96887907890685,20.484439539453426,40.96887907890685,0.0,61.45331861836028,20.484439539453426,10.242219769726713,20.484439539453426,3.916142853130802,43.07757138443882,7.832285706261604,23.49685711878481,12.531657130018568,3.132914282504642,3.132914282504642,0.0,7.237031992585722,2.4123439975285743,0.0,53.07156794562864,0.0,16.057164733549573,0.0,0.0,13.019322756932088,8.67954850462139,8.67954850462139,0.0,6.739414133000138,4.4929427553334245,26.957656532000552,6.739414133000138,11.007709750566892,0.0,13.759637188208616,0.0,2.3492063492063493,0.0,0.0,1.1746031746031744,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2016-02-17,16.86172455905815,873.437332159212,0.0,0.0,47.212828765362815,0.0,51.9341116418991,77.90116746284865,25.96705582094955,13.666871484710288,41.00061445413087,13.666871484710288,6.833435742355144,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,18.000269760350136,0.0,0.0,6.000089920116713,30.00044960058357,12.000179840233425,6.000089920116713,4.9181064918989446,0.0,4.9181064918989446,7.377159737848418,11.065739606772627,11.065739606772627,0.0,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,71.36514420196676,4.460321512622922,17.84128605049169,13.380964537868767,47.933588522321024,0.0,0.0,0.0,30.726659309180132,20.484439539453426,40.96887907890685,0.0,51.21109884863357,20.484439539453426,10.242219769726713,20.484439539453426,3.916142853130802,66.57442850322363,7.832285706261604,15.664571412523207,12.531657130018568,3.132914282504642,0.0,0.0,7.237031992585722,2.4123439975285743,0.0,43.422191955514336,0.0,21.409552978066095,0.0,0.0,13.019322756932088,15.189209883087432,6.509661378466044,0.0,6.739414133000138,2.2464713776667127,20.218242399000413,8.985885510666849,8.25578231292517,0.0,8.25578231292517,0.0,1.1746031746031744,1.1746031746031744,0.0,1.1746031746031744,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2016-02-18,16.86172455905815,684.5860170977609,0.0,0.0,47.212828765362815,0.0,51.9341116418991,77.90116746284865,25.96705582094955,20.500307227065434,27.333742969420577,13.666871484710288,6.833435742355144,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,18.000269760350136,0.0,0.0,12.000179840233425,24.00035968046685,6.000089920116713,6.000089920116713,4.9181064918989446,0.0,2.4590532459494723,7.377159737848418,11.065739606772627,5.532869803386314,0.0,11.065739606772627,0.0,0.0,0.0,4.814315283466012,62.44450117672093,4.460321512622922,8.920643025245845,13.380964537868767,77.43118145913395,0.0,0.0,0.0,30.726659309180132,20.484439539453426,30.726659309180132,0.0,40.96887907890685,20.484439539453426,20.484439539453426,20.484439539453426,11.748428559392405,109.65199988766243,3.916142853130802,15.664571412523207,18.797485695027852,3.132914282504642,0.0,0.0,7.237031992585722,2.4123439975285743,0.0,41.009847957985755,0.0,21.409552978066095,0.0,0.0,10.849435630776737,13.019322756932088,8.67954850462139,0.0,8.985885510666849,2.2464713776667127,15.72529964366699,6.739414133000138,2.751927437641723,0.0,5.503854875283446,0.0,1.1746031746031744,1.1746031746031744,1.1746031746031744,1.1746031746031744,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2016-02-19,16.86172455905815,708.1924314804422,0.0,0.0,47.212828765362815,0.0,77.90116746284865,77.90116746284865,51.9341116418991,13.666871484710288,47.834050196486025,13.666871484710288,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,27.000404640525204,0.0,0.0,18.000269760350136,18.000269760350136,6.000089920116713,6.000089920116713,4.9181064918989446,2.4590532459494723,2.4590532459494723,7.377159737848418,11.065739606772627,5.532869803386314,0.0,11.065739606772627,0.0,0.0,0.0,4.814315283466012,102.58739479032724,4.460321512622922,8.920643025245845,17.84128605049169,184.35995585508078,0.0,0.0,0.0,40.96887907890685,20.484439539453426,40.96887907890685,0.0,51.21109884863357,30.72665930918014,20.484439539453426,20.484439539453426,7.832285706261604,266.2977140128945,7.832285706261604,23.49685711878481,37.594971390055704,3.132914282504642,3.132914282504642,0.0,7.237031992585722,4.824687995057149,0.0,67.54563193080007,0.0,26.76194122258262,0.0,0.0,10.849435630776737,13.019322756932088,8.67954850462139,0.0,22.46471377666713,2.2464713776667127,17.971771021333698,8.985885510666849,2.751927437641723,0.0,5.503854875283446,0.0,1.1746031746031744,1.1746031746031744,0.0,1.1746031746031744,2.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2016-02-20,16.86172455905815,1085.8950616033446,23.606414382681407,0.0,47.212828765362815,0.0,129.83527910474774,77.90116746284865,51.9341116418991,13.666871484710288,95.66810039297205,13.666871484710288,0.0,4.000059946744473,0.0,4.000059946744473,0.0,9.000134880175068,54.00080928105041,0.0,9.000134880175068,24.00035968046685,36.00053952070027,6.000089920116713,12.000179840233425,4.9181064918989446,2.4590532459494723,2.4590532459494723,14.754319475696835,11.065739606772627,5.532869803386314,5.532869803386314,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,169.4922174796711,4.460321512622922,8.920643025245845,31.222250588360463,291.2887302510277,0.0,0.0,3.687199117101617,71.69553838808699,40.96887907890685,81.9377581578137,0.0,81.9377581578137,40.96887907890685,30.72665930918014,20.484439539453426,7.832285706261604,391.6142853130802,11.748428559392405,46.99371423756962,56.39245708508355,3.132914282504642,3.132914282504642,0.0,9.649375990114297,9.649375990114297,0.0,110.96782388631443,0.0,42.81910595613219,0.0,0.0,23.868758387708827,17.35909700924278,17.35909700924278,0.0,38.19001342033412,2.2464713776667127,26.957656532000552,13.478828266000276,2.751927437641723,0.0,5.503854875283446,0.0,1.1746031746031744,0.0,0.0,1.1746031746031744,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2016-02-21,16.86172455905815,1133.1078903687078,23.606414382681407,0.0,47.212828765362815,0.0,129.83527910474774,103.8682232837982,51.9341116418991,27.333742969420577,88.83466465061687,20.500307227065434,6.833435742355144,4.000059946744473,0.0,8.000119893488947,0.0,0.0,45.00067440087534,0.0,9.000134880175068,36.00053952070027,36.00053952070027,6.000089920116713,12.000179840233425,7.377159737848418,2.4590532459494723,9.836212983797886,19.67242596759577,11.065739606772627,11.065739606772627,5.532869803386314,16.598609410158936,0.0,0.0,4.814315283466012,4.814315283466012,160.57157445442525,8.920643025245845,8.920643025245845,31.222250588360463,239.6679426116051,0.0,0.0,3.687199117101617,61.45331861836027,30.726659309180132,71.69553838808699,0.0,71.69553838808699,40.96887907890685,30.72665930918014,20.484439539453426,7.832285706261604,332.8721425161181,11.748428559392405,31.32914282504641,46.993714237569634,3.132914282504642,3.132914282504642,0.0,7.237031992585722,9.649375990114297,0.0,84.43203991350009,0.0,48.171494200648716,0.0,0.0,23.868758387708827,19.52898413539813,15.189209883087432,0.0,26.957656532000552,0.0,22.46471377666713,15.72529964366699,5.503854875283446,0.0,8.25578231292517,0.0,2.3492063492063493,1.1746031746031744,0.0,2.3492063492063493,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2016-02-22,16.86172455905815,660.9796027150795,23.606414382681407,0.0,47.212828765362815,0.0,77.90116746284865,77.90116746284865,51.9341116418991,6.833435742355144,27.333742969420577,13.666871484710288,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,18.000269760350136,0.0,9.000134880175068,24.00035968046685,36.00053952070027,6.000089920116713,6.000089920116713,4.9181064918989446,2.4590532459494723,14.754319475696835,14.754319475696835,11.065739606772627,11.065739606772627,11.065739606772627,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,62.44450117672093,4.460321512622922,4.460321512622922,17.84128605049169,106.92877439594689,0.0,0.0,0.0,20.484439539453426,10.242219769726713,30.726659309180132,0.0,30.72665930918014,20.484439539453426,20.484439539453426,20.484439539453426,7.832285706261604,152.72957127210125,3.916142853130802,15.664571412523207,21.93039997753249,3.132914282504642,3.132914282504642,0.0,4.824687995057149,2.4123439975285743,0.0,28.948127970342888,0.0,26.76194122258262,0.0,0.0,10.849435630776737,19.52898413539813,10.849435630776737,0.0,11.232356888333564,2.2464713776667127,8.985885510666849,8.985885510666849,5.503854875283446,0.0,5.503854875283446,0.0,2.3492063492063493,1.1746031746031744,0.0,2.3492063492063493,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2016-02-23,16.86172455905815,448.5218732709468,23.606414382681407,0.0,47.212828765362815,0.0,51.9341116418991,103.8682232837982,25.96705582094955,6.833435742355144,20.500307227065434,6.833435742355144,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,18.000269760350136,0.0,0.0,6.000089920116713,42.000629440816994,6.000089920116713,6.000089920116713,2.4590532459494723,0.0,2.4590532459494723,9.836212983797886,5.532869803386314,11.065739606772627,11.065739606772627,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,49.063536638852156,4.460321512622922,4.460321512622922,13.380964537868767,81.11838057623557,0.0,0.0,0.0,20.484439539453426,10.242219769726713,20.484439539453426,0.0,30.72665930918014,10.242219769726713,30.72665930918014,20.484439539453426,7.832285706261604,105.73585703453163,3.916142853130802,11.748428559392405,15.664571412523205,0.0,0.0,0.0,9.649375990114297,2.4123439975285743,0.0,28.948127970342888,0.0,26.76194122258262,0.0,0.0,10.849435630776737,34.71819401848556,8.67954850462139,0.0,13.478828266000276,2.2464713776667127,8.985885510666849,8.985885510666849,8.25578231292517,0.0,5.503854875283446,0.0,1.1746031746031744,1.1746031746031744,0.0,2.3492063492063493,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2016-02-24,16.86172455905815,377.7026301229026,23.606414382681407,0.0,47.212828765362815,0.0,51.9341116418991,103.8682232837982,51.9341116418991,6.833435742355144,20.500307227065434,6.833435742355144,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,18.000269760350136,0.0,0.0,6.000089920116713,36.00053952070027,0.0,6.000089920116713,2.4590532459494723,2.4590532459494723,2.4590532459494723,9.836212983797886,5.532869803386314,11.065739606772627,11.065739606772627,11.065739606772627,0.0,0.0,4.814315283466012,4.814315283466012,44.60321512622923,4.460321512622922,4.460321512622922,13.380964537868767,66.3695841078291,0.0,0.0,0.0,20.484439539453426,10.242219769726713,30.726659309180132,0.0,30.72665930918014,10.242219769726713,30.72665930918014,20.484439539453426,11.748428559392405,97.90357132827005,3.916142853130802,11.748428559392405,12.531657130018568,0.0,3.132914282504642,0.0,7.237031992585722,2.4123439975285743,0.0,28.948127970342888,0.0,37.46671771161567,0.0,0.0,8.67954850462139,36.88808114464091,10.849435630776737,0.0,13.478828266000276,2.2464713776667127,6.739414133000138,11.232356888333564,8.25578231292517,0.0,2.751927437641723,0.0,1.1746031746031744,1.1746031746031744,0.0,3.523809523809524,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2016-02-25,16.86172455905815,330.48980135753976,0.0,0.0,47.212828765362815,0.0,51.9341116418991,103.8682232837982,51.9341116418991,13.666871484710288,20.500307227065434,6.833435742355144,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,18.000269760350136,0.0,0.0,6.000089920116713,42.000629440816994,6.000089920116713,6.000089920116713,4.9181064918989446,2.4590532459494723,2.4590532459494723,9.836212983797886,5.532869803386314,11.065739606772627,16.598609410158936,16.598609410158936,0.0,0.0,4.814315283466012,4.814315283466012,44.60321512622923,4.460321512622922,4.460321512622922,13.380964537868767,70.05678322493071,0.0,0.0,0.0,20.484439539453426,10.242219769726713,20.484439539453426,0.0,20.484439539453426,10.242219769726713,71.69553838808699,20.484439539453426,11.748428559392405,97.90357132827005,3.916142853130802,11.748428559392405,15.664571412523205,3.132914282504642,3.132914282504642,0.0,12.06171998764287,2.4123439975285743,0.0,26.53578397281432,0.0,32.11432946709915,0.0,0.0,8.67954850462139,62.926726658505075,10.849435630776737,0.0,13.478828266000276,2.2464713776667127,8.985885510666849,8.985885510666849,8.25578231292517,0.0,2.751927437641723,0.0,1.1746031746031744,1.1746031746031744,0.0,3.523809523809524,1.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2016-02-26,16.86172455905815,377.7026301229026,23.606414382681407,0.0,47.212828765362815,0.0,103.8682232837982,103.8682232837982,51.9341116418991,13.666871484710288,34.16717871177573,6.833435742355144,0.0,4.000059946744473,0.0,4.000059946744473,0.0,0.0,18.000269760350136,0.0,0.0,6.000089920116713,42.000629440816994,0.0,30.00044960058357,2.4590532459494723,0.0,2.4590532459494723,9.836212983797886,5.532869803386314,11.065739606772627,22.13147921354525,16.598609410158936,0.0,0.0,0.0,4.814315283466012,71.36514420196676,4.460321512622922,4.460321512622922,13.380964537868767,117.99037174725171,0.0,0.0,0.0,20.484439539453426,10.242219769726713,30.726659309180132,0.0,30.72665930918014,20.484439539453426,133.14885700644726,20.484439539453426,15.664571412523207,137.06499985957805,3.916142853130802,15.664571412523207,21.93039997753249,3.132914282504642,3.132914282504642,0.0,19.298751980228595,4.824687995057149,0.0,36.18515996292861,0.0,53.52388244516524,0.0,0.0,10.849435630776737,138.87277607394225,13.019322756932088,0.0,20.218242399000413,2.2464713776667127,8.985885510666849,13.478828266000276,5.503854875283446,0.0,2.751927437641723,0.0,1.1746031746031744,1.1746031746031744,0.0,5.873015873015873,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
